gbifID,accessRights,license,rightsHolder,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceStatus,datasetKey,taxonRank,publishingCountry,lastInterpreted,issue,hasCoordinate,hasGeospatialIssues,protocol,kingdomKey,lastParsed,lastCrawled,recordedBy,preparations,higherGeography,countryCode,stateProvince,locality,repatriated,county,eventDate,year,month,decimalLatitude,decimalLongitude,day,eventRemarks,typeStatus,infraspecificEpithet
2365685953,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001581,MPEG.ANL 001581,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.952Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.952Z,2023-01-07T11:25:05.817Z,"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel",Etanol - 1,"Maranhão, Alcântara",BR,Maranhão,Marudá,FALSE,Alcântara,2017-04-15 00:00:00,2017,4,-3.686.322,-46.765.706,15,NULL,NULL,NULL
2365685948,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000613,MPEG.ANL 000613,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.948Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.948Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 1,"Pará, Marapanim",BR,Pará,Praia de Marudá,FALSE,Marapanim,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365685947,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001041,MPEG.ANL 001041,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 2,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685946,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000621,MPEG.ANL 000621,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.949Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 11,"Pará, Marapanim",BR,Pará,Praia de Marudá,FALSE,Marapanim,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365685944,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001656,MPEG.ANL 001656,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.942Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.942Z,2023-01-07T11:25:05.817Z,"Sousa, Anny; Sousa, Sandriel; Hernández, Luis",Etanol - 1,"Maranhão, Caxias",BR,Maranhão,Santa Tereza Village,FALSE,Caxias,2019-02-12 00:00:00,2019,2,-4.891.111,-43.425.833,12,NULL,NULL,NULL
2365685943,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000721,MPEG.ANL 000721,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 1,"Pará, Marapanim",BR,Pará,Praia de Marudá,FALSE,Marapanim,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365685936,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001071,MPEG.ANL 001071,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685935,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001048,MPEG.ANL 001048,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 2,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685933,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001139,MPEG.ANL 001139,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,KINGDOM,BR,2023-09-07T09:19:05.936Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;TAXON_MATCH_NONE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,0,2023-09-07T09:19:05.936Z,2023-01-07T11:25:05.817Z,"Muniz, Mairink",EtOH - 1,Pará,BR,Pará,Plataforma Continental do Amazonas,FALSE,NULL,2017-02-22 00:00:00,2017,2,1.286.333,-47.858.333,22,Amazôna Azul,NULL,NULL
2365685932,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001610,MPEG.ANL 001610,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.938Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.938Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365685929,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000722,MPEG.ANL 000722,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 3,"Pará, Marapanim",BR,Pará,Praia de Marudá,FALSE,Marapanim,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365685924,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001039,MPEG.ANL 001039,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685923,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001077,MPEG.ANL 001077,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 10,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685922,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000582,MPEG.ANL 000582,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,CLASS,BR,2023-09-07T09:19:05.945Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Brogim, Rosemary",EtOH - 1,"Pará, Itaituba",BR,Pará,Sede da Caramuru Alimentos S.A.,FALSE,Itaituba,2018-06-23 00:00:00,2018,6,NULL,NULL,23,Os individuos foram coletados com pegador Petitponar.,NULL,NULL
2365685919,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001642,MPEG.ANL 001642,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.937Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.937Z,2023-01-07T11:25:05.817Z,"Sousa, Anny; Sousa, Sandriel; Hernández, Luis",Etanol - 1,"Maranhão, Caxias",BR,Maranhão,Santa Tereza Village,FALSE,Caxias,2019-02-12 00:00:00,2019,2,-4.899.722,-43.470.833,12,NULL,NULL,NULL
2365685915,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001658,MPEG.ANL 001658,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.942Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.942Z,2023-01-07T11:25:05.817Z,"Sousa, Anny; Sousa, Sandriel; Hernández, Luis",Etanol - 1,"Maranhão, Caxias",BR,Maranhão,Santa Tereza Village,FALSE,Caxias,2019-02-12 00:00:00,2019,2,-4.891.111,-43.425.833,12,NULL,NULL,NULL
2365685914,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001026,MPEG.ANL 001026,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.947Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.947Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685911,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001625,MPEG.ANL 001625,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Sousa, Anny; Sousa, Sandriel; Hernández, Luis",Etanol - 1,"Maranhão, Caxias",BR,Maranhão,Santa Tereza Village,FALSE,Caxias,2019-02-12 00:00:00,2019,2,-4.891.111,-43.425.833,12,NULL,PARATYPE,NULL
2365685908,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001608,MPEG.ANL 001608,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365685903,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000611,MPEG.ANL 000611,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.949Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 1,"Pará, Maracanã",BR,Pará,Ilha de Algodoal,FALSE,Maracanã,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365685902,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001055,MPEG.ANL 001055,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 2,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685901,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000707,MPEG.ANL 000707,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.937Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.937Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 2,"Pará, Maracanã",BR,Pará,Ilha de Algodoal,FALSE,Maracanã,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365685899,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000583,MPEG.ANL 000583,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,CLASS,BR,2023-09-07T09:19:05.943Z,TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.943Z,2023-01-07T11:25:05.817Z,"Brogim, Rosemary",EtOH - 1,"Pará, Itaituba",BR,Pará,Sede da Caramuru Alimentos S.A.,FALSE,Itaituba,NULL,NULL,NULL,NULL,NULL,NULL,Os individuos foram coletados com pegador Petitponar.,NULL,NULL
2365685898,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000664,MPEG.ANL 000664,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.948Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.948Z,2023-01-07T11:25:05.817Z,"Almeida, Mayk ; Rosa Filho, José",Líquido - 1,"Pará, Bragança",BR,Pará,Praia de Ajuruteua,FALSE,Bragança,2003-04-01 00:00:00,2003,4,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio,NULL,NULL
2365685896,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001064,MPEG.ANL 001064,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685893,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001037,MPEG.ANL 001037,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 2,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685886,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001070,MPEG.ANL 001070,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685884,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001089,MPEG.ANL 001089,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 3,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685882,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001117,MPEG.ANL 001117,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.949Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 4,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365685877,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001598,MPEG.ANL 001598,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.949Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365685876,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001091,MPEG.ANL 001091,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.947Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.947Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 3,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
